date,open,high,low,close,volume,dividends,stock_splits,ticker,price_ma5,price_ma20,ma_crossover,volume_change_pct,rsi_14,daily_return,price_direction
2025-07-08 00:00:00-04:00,209.26980118177752,210.59453234535175,207.62631199643187,209.18014526367188,42848900,0.0,0.0,AAPL,209.92119750976562,201.9274124145508,1,-14.692906488283663,70.79297147044063,0.028588290096287494,1
2025-07-09 00:00:00-04:00,208.7020406311003,210.49493096772343,206.40117103180637,210.30567932128906,48749400,0.0,0.0,AAPL,210.58257446289062,202.4099983215332,1,13.770481856010308,79.55763240967467,0.5380692590104319,1
2025-07-10 00:00:00-04:00,209.67816220166208,212.63642743345136,209.2000631819418,211.57066345214844,44443600,0.0,0.0,AAPL,210.57659912109375,202.89507446289062,1,-8.832518964335968,79.81171354979274,0.6014978458697806,0
2025-07-11 00:00:00-04:00,209.73792710960444,211.29176024279,209.03072603053,210.32559204101562,39765800,0.0,0.0,AAPL,210.10048828125,203.51162872314453,1,-10.525249979749617,71.7279658440442,-0.5884896283904761,0
2025-07-14 00:00:00-04:00,209.10044482334126,210.07658325197187,206.71988962428105,207.79562377929688,38840100,0.0,0.0,AAPL,209.83554077148438,203.98076705932618,1,-2.327879735853422,64.004707890236,-1.2028817972971062,1
2025-07-15 00:00:00-04:00,208.39327261019983,211.05272033528996,208.09445501444372,208.28370666503906,42296300,0.0,0.0,AAPL,209.6562530517578,204.61126632690429,1,8.898535276685692,67.82678455074623,0.2348860273691855,1
2025-07-16 00:00:00-04:00,209.4689902412225,211.5606828488181,207.8155461810567,209.3295440673828,47490500,0.0,0.0,AAPL,209.46102600097657,205.19594650268556,1,12.280506805559831,67.55101798361648,0.5021215625020892,0
2025-07-17 00:00:00-04:00,209.7379236663323,210.96305897069354,208.761785269157,209.19009399414062,48068100,0.0,0.0,AAPL,208.984912109375,205.91210556030273,1,1.2162432486497288,68.72917294897682,-0.06661748290881508,1
2025-07-18 00:00:00-04:00,210.0367321724359,210.95309492429405,208.87135730762196,210.3455047607422,48974600,0.0,0.0,AAPL,208.9888946533203,206.63922042846679,1,1.8858660941456051,70.07145762348603,0.5523257552692451,1
2025-07-21 00:00:00-04:00,211.26189276464606,214.92734394651046,210.79374875413163,211.640380859375,51377400,0.0,0.0,AAPL,209.75784606933593,207.2109519958496,1,4.906216691917842,66.338800658243,0.615594851958301,1
2025-07-22 00:00:00-04:00,212.29776458434165,214.1006098348481,211.39135685335447,213.5527801513672,46404100,0.0,0.0,AAPL,210.81166076660156,207.85340270996093,1,-9.679937092963053,65.20326377355767,0.9036079429770583,0
2025-07-23 00:00:00-04:00,214.15043456376964,214.29983576430007,211.5706725113145,213.3037872314453,46989300,0.0,0.0,AAPL,211.60650939941405,208.54316635131835,1,1.2610954635474014,54.95078663326639,-0.11659549444656969,0
2025-07-24 00:00:00-04:00,213.05475989741393,214.83769515517375,212.68622683006964,212.91531372070312,46022600,0.0,0.0,AAPL,212.35155334472657,209.15075607299804,1,-2.057276869414948,50.63443107620022,-0.18212218160039706,1
2025-07-25 00:00:00-04:00,213.85160291428238,214.38947759784276,212.5567368669443,213.03485107421875,40268800,0.0,0.0,AAPL,212.88942260742186,209.79221115112304,1,-12.50211852437716,65.0344478383073,0.05614314509685414,1
2025-07-28 00:00:00-04:00,213.18426788884761,214.00103498726418,212.21809958876685,213.20419311523438,37858000,0.0,0.0,AAPL,213.20218505859376,210.43814849853516,1,-5.986768912905271,65.32624942756121,0.0794902994330382,0
2025-07-29 00:00:00-04:00,213.33365491441555,213.96117031669576,209.9869466315705,210.43516540527344,51411700,0.0,0.0,AAPL,212.578662109375,210.741943359375,1,35.80141581700036,50.43829837345128,-1.298767941428014,0
2025-07-30 00:00:00-04:00,211.06265157316113,211.55072076453234,206.89917652304968,208.2239227294922,45512500,0.0,0.0,AAPL,211.56268920898438,210.8031997680664,1,-11.474430917475987,39.35360109351155,-1.0507952278425825,0
2025-07-31 00:00:00-04:00,207.66614913739534,209.01080544085684,206.3414028602417,206.74978637695312,80698400,0.0,0.0,AAPL,210.32958374023437,210.56066207885743,0,77.310409228234,38.78831256315257,-0.7079572477626139,0
2025-08-01 00:00:00-04:00,210.03673342752194,212.73603143542957,200.7037642416869,201.58029174804688,104434500,0.0,0.0,AAPL,208.038671875,210.00436935424804,0,29.413346485184345,33.279806119835285,-2.5003627425670194,1
2025-08-04 00:00:00-04:00,203.70186769022786,207.0585613783641,200.88304868853191,202.5464630126953,75109300,0.0,0.0,AAPL,205.9071258544922,209.67567443847656,0,-28.079992722711367,34.95298558352623,0.4792984751981866,0
2025-08-05 00:00:00-04:00,202.59624780213056,204.52858421879685,201.36115745633876,202.11814880371094,44155100,0.0,0.0,AAPL,204.24372253417968,209.32257461547852,0,-41.21220674403836,30.453606234914403,-0.21146466969286237,1
2025-08-06 00:00:00-04:00,204.81744899810374,214.52892145014,204.77759854868273,212.40733337402344,108483100,0.0,0.0,AAPL,205.08040466308594,209.42765731811522,0,145.68645524526045,55.62521243450881,5.090678215297206,1
2025-08-07 00:00:00-04:00,218.01508808955717,219.97730473834642,215.7241736307253,219.16053771972656,90224800,0.0,0.0,AAPL,207.56255493164062,209.80715103149413,0,-16.830547799611185,62.88958680282236,3.1793649675039948,1
2025-08-08 00:00:00-04:00,219.95737356583322,230.08718413442585,218.3836152444713,228.44371032714844,113854000,0.0,0.0,AAPL,212.93523864746095,210.7130569458008,1,26.189251735664687,69.91732637362836,4.235786562676558,0
2025-08-11 00:00:00-04:00,227.27701087414155,228.91238364576833,224.12592192869855,226.53909301757812,61806100,0.26,0.0,AAPL,217.7337646484375,211.65023040771484,1,-45.71459939923059,65.39577962897638,-0.833735937331237,1
2025-08-12 00:00:00-04:00,227.36674823663387,230.14888579943394,226.429412881848,229.0021209716797,55626200,0.0,0.0,AAPL,223.11055908203124,212.68615112304687,1,-9.998851246074414,67.68270590572808,1.0872419065924621,1
2025-08-13 00:00:00-04:00,230.4181341091737,234.33703985510917,229.77992501054072,232.6717529296875,69878500,0.0,0.0,AAPL,227.16344299316407,213.8532615661621,1,25.62155962478112,70.72204289992536,1.6024445286520361,0
2025-08-14 00:00:00-04:00,233.39967872378062,234.4566858681212,230.1987431425788,232.123291015625,51916300,0.0,0.0,AAPL,229.75599365234376,214.99992141723632,1,-25.704902080038927,69.84285350822817,-0.23572346327241922,0
2025-08-15 00:00:00-04:00,233.33985018068216,233.6190590405621,228.69299310222902,230.9366455078125,56038700,0.0,0.0,AAPL,230.25458068847655,216.02947845458985,1,7.940473415863614,68.0514823752799,-0.5112134601489071,0
2025-08-18 00:00:00-04:00,231.04634466466607,232.46233685580373,229.46083388892833,230.23863220214844,37476200,0.0,0.0,AAPL,230.99448852539064,216.95939102172852,1,-33.1244300813545,71.0472235970734,-0.3022531587090427,0
2025-08-19 00:00:00-04:00,230.62753117126795,232.2130419457167,228.70298322789472,229.90956115722656,39402600,0.0,0.0,AAPL,231.1759765625,217.7772300720215,1,5.1403290621781395,74.00811267742681,-0.14292607707683258,0
2025-08-20 00:00:00-04:00,229.33119207499826,229.81981519856654,225.13307755654054,225.3723907470703,42263900,0.0,0.0,AAPL,229.71610412597656,218.38066024780272,1,7.2617035424058285,69.30756694006837,-1.9734587754066668,0
2025-08-21 00:00:00-04:00,225.6316789169631,225.88097364743615,223.14869792378403,224.26553344726562,30621200,0.0,0.0,AAPL,228.1445526123047,218.94817123413085,1,-27.54762338544242,75.68322172323414,-0.49112373353970007,1
2025-08-22 00:00:00-04:00,225.53195134940427,228.44371192910324,224.77410085849388,227.11746215820312,42477800,0.0,0.0,AAPL,227.3807159423828,219.65230178833008,1,38.72023304116104,76.6790141579191,1.2716749948596506,0
2025-08-25 00:00:00-04:00,225.84106025439092,228.6531118971015,225.59176554347297,226.51914978027344,30983100,0.0,0.0,AAPL,226.6368194580078,220.31804962158202,1,-27.060488066707787,76.3969827944806,-0.26343741790885167,1
2025-08-26 00:00:00-04:00,226.22996704217394,228.84258604761433,224.05612439304167,228.6630859375,54575100,0.0,0.0,AAPL,226.3875244140625,221.22944564819335,1,76.14473696950918,71.34754797270462,0.9464701590599311,1
2025-08-27 00:00:00-04:00,227.96506627689797,230.24859923631865,227.6160475796746,229.8397674560547,31259500,0.0,0.0,AAPL,227.28099975585937,222.31023788452148,1,-42.722047233994985,66.4308339257324,0.5145918125483151,1
2025-08-28 00:00:00-04:00,230.16884905542523,232.75153884501827,228.69301327644948,231.9039306640625,38074700,0.0,0.0,AAPL,228.80867919921874,223.56794509887695,1,21.80201218829476,56.84419126998834,0.8980879291928812,0
2025-08-29 00:00:00-04:00,231.85405874294378,232.7216147258446,230.71727541448905,231.485107421875,39418400,0.0,0.0,AAPL,229.6822082519531,225.06318588256835,1,3.529115134196714,60.39396388076548,-0.18060204541949787,0
2025-09-02 00:00:00-04:00,228.6032698757151,230.19876225122124,226.32970313085187,229.0719451904297,44075600,0.0,0.0,AAPL,230.19276733398436,226.38945999145508,1,11.814787003023962,50.14704256779511,-1.042469754672981,1
2025-09-03 00:00:00-04:00,236.5408165177042,238.17618932549604,233.69885053091846,237.79725646972656,66427800,0.0,0.0,AAPL,232.01960144042968,228.17341537475585,1,50.71331984136347,58.8988953241624,3.8089829254487784,1
2025-09-04 00:00:00-04:00,237.77729643117493,239.2232027368954,236.0721290991865,239.10354614257812,47549400,0.0,0.0,AAPL,233.8723571777344,229.5082260131836,1,-28.419426806246783,61.80837849753693,0.5493291605817463,0
2025-09-05 00:00:00-04:00,239.32291694518142,240.63920029193574,237.81718240373485,239.0137939453125,54870400,0.0,0.0,AAPL,235.29432983398436,230.5008888244629,1,15.396619095088472,64.19061508106716,-0.03753695782166,0
2025-09-08 00:00:00-04:00,238.62490021245955,239.47249309970456,235.67324414176576,237.2089080810547,48999500,0.0,0.0,AAPL,236.4390899658203,230.93914871215821,1,-10.699575727532517,61.787516901830045,-0.7551387869566994,0
2025-09-09 00:00:00-04:00,236.33139119913957,238.1063683630383,232.70166073618753,233.68887329101562,66313900,0.0,0.0,AAPL,237.3624755859375,231.29663772583007,1,35.33587077419158,55.76865477321183,-1.4839387013392713,0
2025-09-10 00:00:00-04:00,231.53496736029473,231.76431424305812,225.31256565050364,226.1501922607422,83440800,0.0,0.0,AAPL,235.03306274414064,231.1540412902832,1,25.82701364269029,51.08756598065279,-3.2259477843797124,1
2025-09-11 00:00:00-04:00,226.23995033725743,229.7998710451417,226.010588238333,229.3810577392578,50208600,0.0,0.0,AAPL,233.08856506347655,230.98950653076173,1,-39.82727874133517,56.75177196982787,1.4286370691166894,1
2025-09-12 00:00:00-04:00,228.5733443098202,233.84841389514688,228.3739115767776,233.40966796875,55824200,0.0,0.0,AAPL,231.96773986816407,231.05382537841797,1,11.184538107017516,58.05464012088426,1.756295951024689,1
2025-09-15 00:00:00-04:00,236.33138325533858,237.5180285002954,234.3669397384463,236.0322265625,42699500,0.0,0.0,AAPL,231.73240356445314,231.30860443115233,1,-23.51077131423289,61.577662105171285,1.1235861035975292,1
2025-09-16 00:00:00-04:00,236.51088466190768,240.53949594661788,235.65332541334,237.4781494140625,63421100,0.0,0.0,AAPL,232.4902587890625,231.67058029174805,1,48.528905490696616,60.91358360536815,0.6125955224930424,1
2025-09-17 00:00:00-04:00,238.2958480596019,239.42266510979977,237.05934071942244,238.3157958984375,46508000,0.0,0.0,AAPL,234.92337951660156,232.09089202880858,1,-26.66793858826163,60.58267838343365,0.3527257082143187,0
2025-09-18 00:00:00-04:00,239.2930082114909,240.51953392817583,235.98236714862816,237.2089080810547,44249600,0.0,0.0,AAPL,236.48894958496095,232.6827178955078,1,-4.8559387632235325,56.78569267672874,-0.4644626316983702,1
2025-09-19 00:00:00-04:00,240.5494606794321,245.60516498271895,239.53234916144805,244.8074188232422,163741300,0.0,0.0,AAPL,238.76849975585938,233.70981216430664,1,270.04018115417995,64.39654743126735,3.203299068174581,1
2025-09-22 00:00:00-04:00,247.5995237986898,255.9160073848096,247.42002368458668,255.35755920410156,105517400,0.0,0.0,AAPL,242.6335662841797,235.12181701660157,1,-35.55846936600601,74.1568640869115,4.309567263758818,0
2025-09-23 00:00:00-04:00,255.15814081026073,256.6140134777918,252.86462630601793,253.71221923828125,60275200,0.0,0.0,AAPL,245.88038024902343,236.48147048950196,1,-42.87653031632698,66.8141406032116,-0.6443278871197333,0
2025-09-24 00:00:00-04:00,254.49999981420794,255.01853710208397,250.33178410429736,251.59820556640625,42303700,0.0,0.0,AAPL,248.5368621826172,237.62822647094725,1,-29.815745115735826,62.97907750832144,-0.8332328960039437,1
2025-09-25 00:00:00-04:00,252.49566170312627,256.4444966190252,250.99989343760635,256.14532470703125,55202100,0.0,0.0,AAPL,252.3241455078125,238.9435043334961,1,30.490004420417115,66.28744467765213,1.8072939472633998,0
2025-09-26 00:00:00-04:00,253.38315498635407,256.87328100426123,253.06405044687503,254.73931884765625,46076300,0.0,0.0,AAPL,254.3105255126953,240.08527374267578,1,-16.53161745658227,66.79404656134217,-0.54890943685314,0
2025-09-29 00:00:00-04:00,253.84185736381545,254.28061851263055,252.29622703166862,253.71221923828125,40127700,0.0,0.0,AAPL,253.98145751953126,241.1966293334961,1,-12.910324830769838,70.14445365509195,-0.4031963397017835,1
2025-09-30 00:00:00-04:00,254.1410137555297,255.1980209495745,252.39595068950493,253.9116668701172,37704300,0.0,0.0,AAPL,254.02134704589844,242.43861541748046,1,-6.039219790817818,82.76837135047671,0.07861175643599783,1
2025-10-01 00:00:00-04:00,254.32049261064776,258.0599285933123,254.21080232618834,254.72933959960938,48713900,0.0,0.0,AAPL,254.64757385253907,243.28521957397462,1,29.199852536713312,81.72741041228588,0.32203038937570483,1
2025-10-02 00:00:00-04:00,255.85613542550084,257.45162766856953,253.43299812845933,256.40460205078125,42630200,0.0,0.0,AAPL,254.69942932128907,244.15027236938477,1,-12.488632607941474,80.58355278325274,0.6576637201686664,1
2025-10-03 00:00:00-04:00,253.9515436206674,258.5086431914624,253.23357360959045,257.2920837402344,49155600,0.0,0.0,AAPL,255.2099822998047,245.06418685913087,1,15.306988942111467,79.64405500194465,0.34612549164674267,0
2025-10-06 00:00:00-04:00,257.2621558739689,258.33912604890287,254.3304629034206,255.96583557128906,44664100,0.0,0.0,AAPL,255.66070556640625,246.00203323364258,1,-9.137310906590502,75.86495162845944,-0.5154640398047805,0
2025-10-07 00:00:00-04:00,256.0855101139428,256.6738420114173,254.70939836699205,255.75645446777344,31955800,0.0,0.0,AAPL,256.0296630859375,247.10541229248048,1,-28.453052899308396,74.83673466726988,-0.08180041021814688,1
2025-10-08 00:00:00-04:00,255.79633660873378,257.7906945345413,255.38748958216482,257.3320007324219,36496900,0.0,0.0,AAPL,256.5501953125,248.66450271606445,1,14.210565844072121,78.27923814278111,0.6160338232429563,0
2025-10-09 00:00:00-04:00,257.08267167133846,257.27213808351553,252.42584836214985,253.32330322265625,38322000,0.0,0.0,AAPL,255.933935546875,249.8616149902344,1,5.000698689477745,63.31045509551573,-1.5577920734133444,0
2025-10-10 00:00:00-04:00,254.2207817432353,255.6567217403356,243.3116425485481,244.57806396484375,61999100,0.0,0.0,AAPL,253.39113159179686,250.42003479003907,1,61.784614581702414,32.144021636103986,-3.452204809648307,1
2025-10-13 00:00:00-04:00,248.67648318296307,248.98560621270488,244.86725241658198,246.96133422851562,38142900,0.0,0.0,AAPL,251.5902313232422,250.96649017333985,1,-38.478300491458754,39.08418108535945,0.9744415443628807,1
2025-10-14 00:00:00-04:00,245.90431694508948,248.14796941642882,244.00966795095763,247.07101440429688,35478000,0.0,0.0,AAPL,249.85314331054687,251.44613342285157,0,-6.986621363346779,42.17240578731308,0.04441188177246591,1
2025-10-15 00:00:00-04:00,248.78616738422895,251.10959602979932,246.77186176083558,248.63658142089844,33893600,0.0,0.0,AAPL,248.1140594482422,251.9621726989746,0,-4.465866170584587,35.524811725745835,0.6336506208048043,0
2025-10-16 00:00:00-04:00,247.54966879270205,248.33743345063007,244.43847540742667,246.75192260742188,39777000,0.0,0.0,AAPL,246.7997833251953,252.43932342529297,0,17.35843935138197,34.88109060451144,-0.7579973963228515,1
2025-10-17 00:00:00-04:00,247.3203043073955,252.66518358811555,246.57242016484557,251.5782470703125,49147000,0.0,0.0,AAPL,248.19981994628907,252.7778648376465,0,23.556326520350957,46.46862639737876,1.9559419889786378,1
2025-10-20 00:00:00-04:00,255.168106265739,263.63416054313814,254.90884523128253,261.50018310546875,90483000,0.0,0.0,AAPL,251.1075897216797,253.08499603271486,0,84.10686308421673,59.500616854945285,3.9438767662544505,1
2025-10-21 00:00:00-04:00,261.1411827196178,264.5415659974475,261.0913055219307,262.0286560058594,46695900,0.0,0.0,AAPL,254.0991180419922,253.50081787109374,1,-48.39262623918306,59.20520513740227,0.202092745830873,0
2025-10-22 00:00:00-04:00,261.9090191460537,262.1084670888602,254.70938662410154,257.72088623046875,45015300,0.0,0.0,AAPL,255.91597900390624,253.80695190429688,1,-3.599031178326151,51.55661739230858,-1.6440071254245958,1
2025-10-23 00:00:00-04:00,259.2066564378435,259.8847307097371,257.2821086816683,258.84765625,32754900,0.0,0.0,AAPL,258.3351257324219,253.94206848144532,1,-27.23607306849005,51.829243347178355,0.43720555055193344,1
2025-10-24 00:00:00-04:00,260.4531761824355,263.3848847726989,258.4488367256365,262.0785827636719,38253700,0.0,0.0,AAPL,260.43519287109376,254.30903167724608,1,16.787717257570623,56.879968207593144,1.2481961631328753,1
2025-10-27 00:00:00-04:00,264.13276036080543,268.36078929414754,263.90339825112477,268.0516662597656,44888200,0.0,0.0,AAPL,261.7454895019531,255.0260040283203,1,17.343420375022546,62.249169001893215,2.2791192752595,1
2025-10-28 00:00:00-04:00,268.23113785786586,269.12862319727753,267.39351124836816,268.2411193847656,41534800,0.0,0.0,AAPL,262.98798217773435,255.74247665405272,1,-7.470560191765319,61.17695209734739,0.07067783895675639,1
2025-10-29 00:00:00-04:00,268.5203194424725,270.6443152614699,266.35642794866993,268.93914794921875,51086700,0.0,0.0,AAPL,265.23163452148435,256.4529670715332,1,22.99734198792338,67.1635958689301,0.26022429598195895,1
2025-10-30 00:00:00-04:00,271.2226702585742,273.36662916750566,267.72259312931254,270.63433837890625,69886500,0.0,0.0,AAPL,267.58897094726564,257.16445388793943,1,36.799793292579096,83.89113865162955,0.6303249053230431,0
2025-10-31 00:00:00-04:00,276.2085891024436,276.53767519933945,268.40069127196034,269.6072692871094,86167100,0.0,0.0,AAPL,269.09470825195314,257.7802131652832,1,23.29577243101315,80.53253006297734,-0.37950435186790976,0
2025-11-03 00:00:00-05:00,269.65711516237894,270.08589475979994,265.49886601188945,268.29095458984375,50194600,0.0,0.0,AAPL,269.14256591796874,258.39646911621094,1,-41.747372256928685,77.70837417851376,-0.48823412690103263,1
2025-11-04 00:00:00-05:00,267.5730004152706,270.72408938596277,266.86501191822913,269.2781982421875,49274800,0.0,0.0,AAPL,269.3499816894531,259.07255630493165,1,-1.832468034410073,77.36653753173584,0.3679750045442409,1
2025-11-05 00:00:00-05:00,267.8522167164328,270.9335263776032,266.17696342424256,269.3779296875,43683100,0.0,0.0,AAPL,269.4377380371094,259.6748527526855,1,-11.347991265312086,81.48771042870163,0.037036583712879434,0
2025-11-06 00:00:00-05:00,267.1342708755924,272.6287059365568,267.1342708755924,269.0089416503906,51204000,0.0,0.0,AAPL,269.11265869140624,260.4591346740723,1,17.216955756345122,77.69328411108557,-0.13697782796735503,0
